id,category,subcategory,rule_text,date_updated,fee_amounts_jpy,links,audience,ai_can_answer,requires_fee_disclaimer,needs_review,review_reason
R672,APN SETTINGS,SIM CARDS,16. URC-SIM 300GB Without SMS Android Version,,,https://drive.google.com/file/d/1Bvp1AkW1iQUue1TTqko-qinqgmx_4dv7/view?usp=drive_link,customer,True,False,False,
R673,APN SETTINGS,SIM CARDS,17. URM 30GB Pocket wifi - FS020W,,,https://drive.google.com/drive/folders/18eDygo8N4iC9KOr4S78Gxbwblt2SrIID?usp=drive_link,customer,True,False,False,
R674,APN SETTINGS,POCKET WIFI,1. TUTORIAL : HOW TO SETTING APN SOFTBANK DATA SIM ( POCKET WIFI W05 ),,,https://www.youtube.com/watch?v=w_AcQ7KaZjU&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=24,customer,True,False,False,
R675,APN SETTINGS,POCKET WIFI,2. TUTORIAL : HOW TO SETTING APN SOFTBANK DATA SIM ( POCKET WIFI WX04 ),,,https://www.youtube.com/watch?v=NJqpev-3a6c&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=25,customer,True,False,False,
R676,APN SETTINGS,POCKET WIFI,3. TUTORIAL : HOW TO SETTING APN SOFTBANK DATA SIM ( POCKET WIFI W06 ),,,https://www.youtube.com/watch?v=3PzCAfmuCrM&list=PLZjTOuplDc0UXXuV4glVWpRfBfhInzFzj&index=31&t=57s,customer,True,False,False,
R677,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,"Point 1. For customers who used the old referral system before (at 2000 yen per referral for a maximum of 3 referrals), they need to use the same old system to redeem any remaining referrals for their second and third referrals.",,2000,,internal,False,False,False,
R678,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Condition for Point 1 | Action Required,,,,internal,False,False,False,
R679,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Previously used old referral system | Redeem remaining referral counts using old system,,,,internal,False,False,False,
R680,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Rate: 2000 yen per referral,,2000,,internal,False,False,False,
R681,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Maximum referrals: Up to 3,,,,internal,False,False,False,
R682,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Second and third referrals | Redeem using old system,,,,internal,False,False,False,
R683,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Point 2. The new referral rate of 1000 yen for up to 10 referrals applies exclusively to new customers who have no prior history of utilising the old referral system at the rate of 2000 yen for up to 3 referrals.,,1000;2000,,internal,False,False,False,
R684,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Condition for Point 2 | Action Required | Maximum Referrals Allowed,,,,internal,False,False,False,
R685,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,New customers with no prior history of using old system | 1000 yen per referral | Up to 10 referrals,,1000,,internal,False,False,False,
R686,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Previous users of old system (up to 3 referrals) | 2000 yen per referral | Up to 3 referrals,,2000,,internal,False,False,False,
R687,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Point 3. Customer is able to choose between 2 Syoukai systems,,,,internal,False,False,False,
R688,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Option | Referral Rate (yen/referral) | Maximum Referrals | Input Location (MASH UP LVL3 spreadsheet),,,,internal,False,False,False,
R689,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Syoukai systems 1 | 2000 Yen | Up to 3 | SYOUKAI SYSTEM 1 tab,,2000,,internal,False,False,False,
R690,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Syoukai systems 2 | 1000 Yen | Up to 10 | SYOUKAI SYSTEM 2 tab,,1000,,internal,False,False,False,
R691,SYOUKAI order rules,SYOUKAI ORDER SYSTEM,Referral Discount Poster.jpeg | Preview on how to encode,,,https://drive.google.com/file/d/1VgH_MZRuEFxLdz12BG07o35AghCqiQgE/view?usp=sharing,internal,False,False,False,
R692,REFUNDDEPOSIT CASHBACK,REFUND/DEPOSIT CASHBACK,Cashback refund processing takes 8-14 days from the date the item is received in the office.,2024-06-17,,,customer,True,False,True,strikethrough text removed - confirm current wording
R693,REFUNDDEPOSIT CASHBACK,REFUND/DEPOSIT CASHBACK,7. Deposit fee can be allocated for discount on short term cancellation fee or reissue fee - Request in AR for the computation and registration of fees,2023-20-10,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R694,REFUNDDEPOSIT CASHBACK,REFUND/DEPOSIT CASHBACK,Please provide the following important details to ensure the refund/cashback is processed without delays: ＜必要情報＞ ・口座番号 account number : ・名義人 account holder's name: ・銀行名または金融機関コード name of the bank or bank code: ・支店名または支店コード name of the branch or branch code:,,,,customer,True,False,False,
R695,REFUNDDEPOSIT CASHBACK,REFUND/DEPOSIT CASHBACK,For Outside Japan Bank details needed Destination/Country: Delivery Method: BANK TRANSFER Bank Name: Branch Code or Name: Account Number: Account Name: Nationality: Postal Code: Branch Address: Mobile Phone Number: Branch Landline Phone Number: Personal Email Address: Email Language:,,,,customer,True,False,False,
