id,category,subcategory,rule_text,date_updated,fee_amounts_jpy,links,audience,ai_can_answer,requires_fee_disclaimer,needs_review,review_reason
P1041,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"If AU UNLIMITED 50GB/3DAYS is not working because customer change to +A , replacement is MONTHLY FEE + 700 YEN . old item must be returned within 7 days after new arrive, failure to return will result in internet stop for the new wifi",,700,,customer,True,True,False,
P1042,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"if change on the 1st of the month to sim plan, PLAN CHANGE IS 2500 YEN",,2500,,customer,True,True,False,
P1043,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"if change in middle of the month to sim plan , PLAN CHANGE is NEW PLAN MONTHLY+ 700 YEN (shipping fee)",,700,,customer,True,True,False,
P1044,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"if change on the 1st of the month pocket to pocket wifi plan, PLAN CHANGE IS 2500 YEN + POCKET RENTAL FEE (see below)",,2500,,customer,True,True,False,
P1045,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"if change in middle of the month pocket to pocket wifi plan , PLAN CHANGE is NEW PLAN MONTHLY+ 700 YEN (shipping fee) + POCKET RENTAL FEE (see below)",,700,,customer,True,True,False,
P1046,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"6/14/2024 | Changing the plan from AU UNLIMITED 5G (50GB/3 days) WiFi starting from arrival on Oct. 14, 2023, to a 100GB plan or another plan is FREE of charge if the signal does not support it within 7 days. Please ask for approval in the #mur-discount-confirmation channel. The deposit will follow the new plan (e.g., if changing to the 100GB SIM, the deposit will be 3300 yen).",,3300,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm; contains COD/discount amount - confirm AI exposure policy
P1047,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,:o: For AU50GB/3 Days change to Home Wifi - rental fee of ¥9160 will be discounted on monthly bill if the device was returned within 3 days upon receiving the new.,2024-05-01,9160,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1048,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"⚠️Change plan fee does not include monthly payment , monthly payment will continue from previous smartpit",,,,customer,True,False,False,
P1049,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"⚠️If change plan, new monthly fee will be applied next month, regardless if changes is made before or after billing due date (this rules is not applicable for changes made on 1st of the month , in case of change to new plan on 1st of december, december bill will be new plan monthly fee)",,,,customer,True,False,False,
P1050,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,⚠️OLD PLAN (device and sim card) must be returned immediately within 7 days,,,,customer,True,False,False,
P1051,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"✅ Change plan from non deposit plan to CALL SIM (EASYCALL/UVCALL/DCALL/S-CALL) with deposit , deposit need to be added",,,,customer,True,False,False,
P1052,PLAN FILE: POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"✅ Change plan from non deposit to plan with deposit (other than CALL SIM (EASYCALL/UVCALL/DCALL/S-CALL), deposit is not required (normal change plan fee only applies)",,,,customer,True,False,False,
P1053,PLAN FILE: POCKET WIFI,DEVICE RENTAL FEE,"¥9160 | UNLIMITED 50GB3DAYS ( Device only )- If the customer loses the SIM, the fee will be additional 4,000 Yen (SHIPPING Fee included)",2023-12-04,9160;4000,,customer,True,True,False,
P1054,PLAN FILE: POCKET WIFI,DEVICE RENTAL FEE,¥6500 | 300GB GLOCALME,,6500,,customer,True,True,False,
P1055,PLAN FILE: POCKET WIFI,DEVICE RENTAL FEE,"¥2000 | 501HW,JT101,303ZT,W06,W05,WX04,U3J",,2000,,customer,True,True,False,
P1056,PLAN FILE: POCKET WIFI,DEVICE RENTAL FEE,"if not stated in the list , please consult discount group",,,,customer,True,False,False,
P1057,PLAN FILE: POCKET WIFI,FnQ,4/22/2024 | AU50GB3DAYS WIFI: If customers can't connect their WiFi to their laptop or smart home device because the other device can't detect it.,,,,customer,True,False,False,
P1058,PLAN FILE: POCKET WIFI,FnQ,(Solution: Instruct customer to switch their device's frequency from 2.4GHz to 2.4/5GHz. This often solves frequency compatibility issues.),,,,customer,True,False,False,
P1059,PLAN FILE: POCKET WIFI,Battery capacity of Pocket wifi device in mAh,・JT101 => 2700mAh,,,,customer,True,False,False,
P1060,PLAN FILE: POCKET WIFI,Battery capacity of Pocket wifi device in mAh,・HW501 => 3000mAh,,,,customer,True,False,False,
P1061,PLAN FILE: POCKET WIFI,Battery capacity of Pocket wifi device in mAh,・W06 => 3000mAh,,,,customer,True,False,False,
P1062,PLAN FILE: POCKET WIFI,Battery capacity of Pocket wifi device in mAh,・W05 => 2750mAh,,,,customer,True,False,False,
P1063,PLAN FILE: POCKET WIFI,Battery capacity of Pocket wifi device in mAh,・W04 => 2750mAh,,,,customer,True,False,False,
P1064,PLAN FILE: POCKET WIFI,Battery capacity of Pocket wifi device in mAh,・WX04 => 3200mAh,,,,customer,True,False,False,
P1065,PLAN FILE: POCKET WIFI,Battery capacity of Pocket wifi device in mAh,・305ZT => 2700mAh,,,,customer,True,False,False,
P1066,PLAN FILE: POCKET WIFI,Battery capacity of Pocket wifi device in mAh,・AU 5G => 4000mAh,,,,customer,True,False,False,
P1067,PLAN FILE: D-CALL SIM WITH FREE CALL,"When adding or editing the rule, input date.",Date Implemented/updated | Rules,,,,customer,True,False,False,
P1068,PLAN FILE: D-CALL SIM WITH FREE CALL,2. Photo of Residence Card ( Front&Back),"3. Email Address or any contact information (FB, LINE, Whatsapp)",,,,customer,True,False,False,
P1069,PLAN FILE: D-CALL SIM WITH FREE CALL,2. Photo of Residence Card ( Front&Back),"IDs that are not acceptable: My number card, Driver's Licence, Health card (All IDs other than residence card)",,,,customer,True,False,False,
P1070,PLAN FILE: D-CALL SIM WITH FREE CALL,2. Photo of Residence Card ( Front&Back),⚠️Must not Japanese National,,,,customer,True,False,False,
P1071,PLAN FILE: D-CALL SIM WITH FREE CALL,2. Photo of Residence Card ( Front&Back),⚠️1 residence card can be used up to maximum of 4 sim cards only (4 numbers),,,,customer,True,False,False,
P1072,PLAN FILE: D-CALL SIM WITH FREE CALL,2. Photo of Residence Card ( Front&Back),⚠️Picture of Copy ID is not allowed,,,,customer,True,False,False,
P1073,PLAN FILE: D-CALL SIM WITH FREE CALL,2. Photo of Residence Card ( Front&Back),ID number and face picture must cleary shown,,,,customer,True,False,False,
P1074,PLAN FILE: D-CALL SIM WITH FREE CALL,2. Photo of Residence Card ( Front&Back),"How to take ID : Put on table, make sure light reflection not covered on id, take picture from above",,,,customer,True,False,False,
P1075,PLAN FILE: D-CALL SIM WITH FREE CALL,2. Photo of Residence Card ( Front&Back),"deleted 7/12/2024 | If you dont have requirement mentioned above, you can use these IDs:",,,,customer,True,False,False,
P1076,PLAN FILE: D-CALL SIM WITH FREE CALL,3. My Number Card,4. Health Insurance Card + Electricity /Water / Gas Bill or JyuminHyo with Name & Address same as Information on insurance card,,,,customer,True,False,False,
P1077,PLAN FILE: D-CALL SIM WITH FREE CALL,Shipping and Payment Method,⚠️Selling to Japanese national customer is prohibited by provider's regulation . failure in following regulation can result in huge penalties,,,,customer,True,False,False,
P1078,PLAN FILE: D-CALL SIM WITH FREE CALL,Shipping and Payment Method,"Delivery within 2-3 days with Yamato; except for areas such as: Hiroshima, Hokkaido, Fukuoka, Fukui, Shizouka (3-4 days delivery)",,,,customer,True,False,False,
P1079,PLAN FILE: D-CALL SIM WITH FREE CALL,Shipping and Payment Method,"For 2 orders or more in one box, discount ¥700",,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1080,PLAN FILE: D-CALL SIM WITH FREE CALL,Shipping and Payment Method,Cash on Delivery : ¥700,,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1081,PLAN FILE: D-CALL SIM WITH FREE CALL,Shipping and Payment Method,Initial payment by Bank transfer discount ¥300 on total price,,300,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1082,PLAN FILE: D-CALL SIM WITH FREE CALL,Shipping and Payment Method,"Monthly Payment: can choose from 3 payment methods (GMO, Stripe and Smartpit)",,,,customer,True,False,False,
P1083,PLAN FILE: D-CALL SIM WITH FREE CALL,Shipping and Payment Method,"When there is trouble delivery(later than delivery date), customer can get price as the recieve date",,,,customer,True,False,False,
P1084,PLAN FILE: D-CALL SIM WITH FREE CALL,REISSUE FEE,"⚠️IF customer will not continue = need to pay re-issue fee (4000Yen) + unpaid bill+ return pocket wifi device, if sim card plan no need to return",,4000,,customer,True,True,False,
P1085,PLAN FILE: D-CALL SIM WITH FREE CALL,REISSUE FEE,⚠️IF customer wants to continue = need to pay reissue fee (4000Yen)+ +unpaid bill and process new order (new contract),,4000,,customer,True,True,False,
P1086,PLAN FILE: D-CALL SIM WITH FREE CALL,FnQ,"MNP Change from previous number to our number, Please check requirement on",,,,customer,True,False,False,
P1087,PLAN FILE: D-CALL SIM WITH FREE CALL,FnQ,"For new entree, in case if they dont have the written requirement, applicant can apply voice sim under company name (his workplace/agency), the requirement please check",,,,customer,True,False,False,
P1088,PLAN FILE: D-CALL SIM WITH FREE CALL,Payment deadline: 20th of the month,¥200 Fine for payment after deadline,,200,,customer,True,True,False,
P1089,PLAN FILE: D-CALL SIM WITH FREE CALL,Payment deadline: 20th of the month,"If internet disconnected due to late payment, reconnection will cost 200 yen , it will be added to next monthly bill",,200,,customer,True,True,False,
P1090,PLAN FILE: D-CALL SIM WITH FREE CALL,Minimum use: 4 months,"Cancellation before/within 4 months , 5000 YEN cancellation Fee",,5000,,customer,True,True,False,
P1091,PLAN FILE: D-CALL SIM WITH FREE CALL,Minimum use: 4 months,"Late payment of 2-5 days after payment due date, signal will be stopped",,,,customer,True,False,False,
P1092,PLAN FILE: D-CALL SIM WITH FREE CALL,Minimum use: 4 months,"Late payment 5-7days after signal stopped, signal will be permanently disconnected/re-issue (reissue fee need to be paid)",,,,customer,True,False,False,
P1093,PLAN FILE: D-CALL SIM WITH FREE CALL,Minimum use: 4 months,Lost and broken sim card; customer wants to continue- fee is 4000yen (re-issue fee 3300Yen+ 700 yen shippng fee) then send new sim card,,4000;3300;700,,customer,True,True,False,
P1094,PLAN FILE: D-CALL SIM WITH FREE CALL,Minimum use: 4 months,Lost and broken sim card; customer will not continue- fee is 3300 yen only,,3300,,customer,True,True,False,
P1095,PLAN FILE: D-CALL SIM WITH FREE CALL,Minimum use: 4 months,Can be used on SIMFREE phones only,,,,customer,True,False,False,
P1096,PLAN FILE: D-CALL SIM WITH FREE CALL,Minimum use: 4 months,One ID can be use for 5 aplication sim,,,,customer,True,False,False,
P1097,PLAN FILE: D-CALL SIM WITH FREE CALL,40minutes FREE CALL,"When customer call time exceed 40 mins in a month , there will be 22 yen/30 seconds charged, this excess amount will charged on the following monthly bill , the last month usage charges will be deducted on deposit",,,,customer,True,False,False,
P1098,PLAN FILE: D-CALL SIM WITH FREE CALL,Call rate 22 yen/30 seconds to any provider,Tethering /Hotspot is available,,,,customer,True,False,False,
P1099,PLAN FILE: D-CALL SIM WITH FREE CALL,Call rate 22 yen/30 seconds to any provider,Data reset every 1st of the month regardles on payment date of monthly bill,,,,customer,True,False,False,
P1100,PLAN FILE: D-CALL SIM WITH FREE CALL,APN needs to be installed for using,"MI phone brand is not supported (XIAOMI , REDMI , Mi Note Series, Mi Max Series, MIX Series, T Series)",,,,customer,True,False,False,
P1101,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),"Customer can request for the detailed additional call charges - request in AR , however 300 yen service fee will be added to their next bill (request take 2-5 days)",,300,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P1102,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),6/25/2025 | SMS Charges (Domestic & International),,,,customer,True,False,False,
P1103,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),"Rates are for plans that support SMS transmission effective from July 1, 2025 - New Orders",,,,customer,True,False,False,
P1104,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),Message Length | Domestic SMS Fee | International SMS Fee,,,,customer,True,False,False,
P1105,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),1–70 characters | ¥6 (1–160 half-width alphanumeric) | ¥100 (1–160 half-width alphanumeric),,100,,customer,True,True,False,
P1106,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),71–134 characters | ¥12 (161–306 half-width alphanumeric) | ¥200 (161–306 half-width alphanumeric),,200,,customer,True,True,False,
P1107,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),135–201 characters | ¥18 (307–459 half-width alphanumeric) | ¥300 (307–459 half-width alphanumeric),,300,,customer,True,True,False,
P1108,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),202–268 characters | ¥24 (460–612 half-width alphanumeric) | ¥400 (460–612 half-width alphanumeric),,400,,customer,True,True,False,
P1109,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),269–335 characters | ¥30 (613–765 half-width alphanumeric) | ¥500 (613–765 half-width alphanumeric),,500,,customer,True,True,False,
P1110,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),336–402 characters | ¥36 (766–918 half-width alphanumeric) | ¥600 (766–918 half-width alphanumeric),,600,,customer,True,True,False,
P1111,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),403–469 characters | ¥42 (919–1071 half-width alphanumeric) | ¥700 (919–1071 half-width alphanumeric),,700,,customer,True,True,False,
P1112,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),470–536 characters | ¥48 (1072–1224 half-width alphanumeric) | ¥800 (1072–1224 half-width alphanumeric),,800,,customer,True,True,False,
P1113,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),537–603 characters | ¥54 (1225–1377 half-width alphanumeric) | ¥900 (1225–1377 half-width alphanumeric),,900,,customer,True,True,False,
P1114,PLAN FILE: D-CALL SIM WITH FREE CALL,Eligible for MNP System (on progress),604–670 characters | ¥60 (1378–1530 half-width alphanumeric) | ¥1000 (1378–1530 half-width alphanumeric),,1000,,customer,True,True,False,
P1115,PLAN FILE: D-CALL SIM WITH FREE CALL,REPLACEMENT AND CHANGE PLAN,Delivery discount is not applicable for CHANGE PLAN/replacement procedures,,,,customer,True,False,False,
P1116,PLAN FILE: D-CALL SIM WITH FREE CALL,REPLACEMENT AND CHANGE PLAN,Plan change 0 yen (If The Same Plan : A6GB⇔A20GB ; B6GB⇔B20GB);,,,,customer,True,False,False,
P1117,PLAN FILE: D-CALL SIM WITH FREE CALL,REPLACEMENT AND CHANGE PLAN,"If plan change is FREE , there is no need to replace Sim card , customer can use same simcard and wait until 1st of next month for bill update and package change",,,,customer,True,False,False,
P1118,PLAN FILE: D-CALL SIM WITH FREE CALL,REPLACEMENT AND CHANGE PLAN,"If change data size plan ,the changes will be applied on next reset day (every 1st)",,,,customer,True,False,False,
P1119,PLAN FILE: D-CALL SIM WITH FREE CALL,REPLACEMENT AND CHANGE PLAN,"D-call change to other plan: If change on the 1st of the month , PLAN CHANGE IS 2500 YEN",,2500,,customer,True,True,False,
